"nf","Fish hatchery vicinity"
"nf","Foxtrot Area"
"nf","Friant area"
"nf","Golden Gate National Recreation Area"
"nf","Goodale area"
"nf","Gray Lodge Waterfall Mgt Area"
"nf","Gray Lodge Waterfowl Management Area"
"nf","Grizzly Island Wildlife area"
"nf","Grizzly Island Wildlife Management Area"
"nf","Grizzly Island Wildlife Mangagement Area"
"nf","Grizzly Island Wildlife Mangement Area"
"nf","Grouse Meadow Training Area"
"nf","Harper Lake Area"
"nf","Headquarters Area"
"nf","Hedrick Ranch Natural Area"
"nf","Hedrick Ranch nature area"
"nf","High Sierra Camp Area"
"nf","Hiouchi Area"
"nf","Hisperia-Victorville Area"
"nf","Honey Lake Wildlife Area"
"nf","Hope Area"
"nf","Hope Ranch Area"
"nf","hotel area"
"nf","IMPERIAL STATE WILDLIFE AREA"
"nf","IMPERIAL WATERFOWL AREA"
"nf","Imperial Wildlife Management Area"
"nf","Imperial Wildlife Managment Area"
"nf","In burned (August 1950) area"
"nf","In burned area"
"nf","in Long Cyn area"
"nf","in residential area"
"nf","IN SAN LUIS STATE RECREATION AREA"
"nf","in the vicinity"
"nf","Indio Hils Rd to Riv Co Disposal area"
"nf","Irvine area"
"nf","Irvine Lake Area"
"nf","Irvine Park Area"
"nf","Joe Elliot Tree area"
"nf","Juliett Area"
"nf","Kenneth Hahn State Recreation Area"
"nf","Laguna Recreational Area"
"nf","LAKE EARL WILDLIFE AREA"
"nf","Lake Mathews area"
"nf","LAKE MATTHEWS VICINITY"
"nf","Lake Merced area"
"nf","Lake Tahoe Area"
"nf","Lemon Heights area"
"nf","LONE PINE VIC."
"nf","Long Beach Area"
"nf","Los Alamitos Bay Area"
"nf","Los Angeles area"
"nf","Lower Covington Flat area"
"nf","Lower Covington Flat Campground area"
"nf","Lower Covington Flat Plot area"
"nf","MALIBU AREA"
"nf","Malibu Colony Area"
"nf","Malibu Lake Area"
"nf","Marsh Creek Springs area"
"nf","McCain Valley Bureau of Land Management Recreation Area"
"nf","McCain Valley Recreational Area"
"nf","McCain Vallley Recreational Area"
"nf","McKittrick Asphalt Beds area"
"nf","MECCA AREA"
"nf","Mendocino Woodlands Recreation Area"
"nf","Minarets Wilderness Area"
"nf","Mission Gorge area"
"nf","Mojave River Bridge area"
"nf","MOJAVE RIVER FORKS REGIONAL PARK VICINITY"
"nf","MONTEREY HILLS AREA"
"nf","Monterey vicinity"
"nf","Mountain Springs area"
"nf","Mt Washington Area"
"nf","Mtn Spr Area"
"nf","Mtn Springs area"
"nf","Mtn. Springs area"
"nf","near a creek"
"nf","near a fresh water swamp"
"nf","near a lagoon"
"nf","near a lake"
"nf","near a pond"
"nf","near a river"
"nf","near a stream"
"nf","Near above beach"
"nf","Near above in marsh"
"nf","near Academy"
"nf","near Acton"
"nf","near Adam's Canyon"
"nf","NEAR AFFILIATED COLLEGES"
"nf","near Agua Caliente"
"nf","near Aidden Springs Y"
"nf","near airport"
"nf","near Alameda"
"nf","near Alameda Creek"
"nf","Near Alimatos"
"nf","Near Aliso Canyon"
"nf","near Alturas"
"nf","near Alturus"
"nf","near Alvarado"
"nf","Near Alviso"
"nf","near Anaheim"
"nf","near Anaheim landing"
"nf","near Angelina Spring"
"nf","near Angels Camp"
"nf","near Angwin"
"nf","Near Antelope"
"nf","near Antelope Sink"
"nf","near Apple Valley"
"nf","near Aptos."
"nf","Near Aracata"
"nf","near Arcadia"
"nf","near Arcata"
"nf","near Arroyo de los Frijoles Beach"
"nf","near Arroyo Sausal"
"nf","near Arroyo Seco Park"
"nf","off Angeles Crest Hwy"
"nf","off Angeles Crest Hwy (#2)"
"nf","OFF ANGELES CREST HWY N OF LA CANADA"
"nf","off Angeles Forest Hwy"
"nf","off Aptos"
"nf","off Avila Beach"
"nf","off Banning-Idyllwild Rd"
"nf","off Bassel Rd"
"nf","off Beachwood Avenue"
"nf","off Bee Rock Rd"
"nf","off Boquet Canyon"
"nf","off Burton Creek"
"nf","off CA Highway 17"
"nf","off CA Hwy 17"
"nf","off CA Rt 33"
"nf","off Cache Creek"
"nf","Off California Hwy S-3"
"nf","off California Rte 98"
"nf","Off Capitola"
"nf","off China Harbor"
"nf","OFF COAST"
"nf","OFF COAST AT SAN PEDRO"
"nf","off Coloma Road in unnamed creek (tributary) of the South Fork American River"
"nf","off Coronado"
"nf","off Davenport"
"nf","vic. Airfield"
"nf","vic. Airport"
"nf","vic. Angeles National Forest"
"nf","vic. Asilomar S of Pt Pinos"
"nf","vic. Ave P. and Sierra Hwy"
"nf","vic. Bard"
"nf","vic. Bellflower"
"nf","Vic. Big Pine"
"nf","vic. Borrego Springs"
"nf","vic. Borrego Springs. AnzaBorrego Desert"
"nf","vic. Brawley"
"nf","vic. Bridgeport"
"nf","vic. Cabazon"
"nf","vic. Cabezon"
"nf","vic. Cal. Inst. Tech."
"nf","vic. Cans A-D"
"nf","vic. Castac Lake E Lebec on Dryfield Rd."
"nf","vic. Castaic Junction"
"nf","vic. Coldwater Canyon Saddle"
"nf","Vic. Convict Lake"
"nf","vic. Corona"
"nf","vic. Crystal Lake Cpgrd"
"nf","Vic. El Toro Marine Air Station"
"nf","vic. Elsinore"
"nf","vic. Garlock"
"nf","vic. Goshen"
"nf","vic. Humbolt Red Woods State Park"
"nf","vic. Indian Cove"
"nf","vic. Julian"
"nf","vic. Lake Mathews"
"nf","Vic. Los Banos"
"nf","Vic. Lovejoy Buttes"
"nf","vic. Mulholland and Coldwater"
"nf","vic. N Arcadia"
"nf","vic. Negro Butte"
"nf","Vic. of Boofish"
"nf","Vic. of Ludlow"
"nf","Vic. of Palm Desert."
"nf","VIC. OF TWENTY-NINE PALMS (P.O.)"
