"f","Along Carmel River just down from Los Laureles Lodge"
"f","ALONG COAST"
"f","Along Eal River"
"f","Along Glendora Mountain Road"
"f","ALONG GUALALA RIVER"
"f","Along Huerhuero River bottom"
"f","Along Hwy 199"
"f","Along Hwy 5"
"f","Along Hwy 99"
"f","Along Kanan Road"
"f","Along Kern River"
"f","Along Mohave River"
"f","ALONG MOHAVE TRAPICO RD"
"f","Along Mojave River"
"f","ALONG OLD HWY 80"
"f","Along Pajaro River"
"f","Along river bottom"
"f","Along Russian River Bottom"
"f","Along Sacramento River"
"f","Along Salinas River bottom"
"f","Along San Gabriel River near Whittier"
"f","Along Siskiyou Fork of Smith River"
"f","Along State Road"
"f","Along State Road 1"
"f","Along State Road 261"
"f","Along State Road 299"
"f","Along State Road 36"
"f","Along State Road 44"
"f","Along State Road 89"
"f","ALONG STHY 247"
"f","ALONG STREAM"
"f","ALONG TULE CREEK"
"f","ALONG US 101"
"f","Along US 99"
"f","ALONG WONDERVIEW DR."
"f","ALONG WONDERVIEW DRIVE"
"f","Along Zuma Creek"
"f","Alony"
"f","Alost Dr."
"f","Alosta Dr."
"f","Alosta St."
"f","ALPAUGH"
"f","Alpha Range Pond"
"f","Alpha Road"
"f","Alpin Butte"
"f","Alpine"
"f","ALPINE BUTTE"
"f","Alpine Buttes"
"f","Alpine City"
"f","Alpine Co"
"f","ALPINE CR.RANCH"
"f","ALPINE CREEK RANCH"
"f","Alpine Lake"
"f","ALPINE MEADOWS"
"f","Alpine Road"
"f","Alpine School"
"f","ALPINE SPRINGS VIC"
"f","Alpine Valley"
"f","Alpine."
"f","Alriso"
"f","Alta"
"f","Alta Dena"
"f","ALTA LOMA"
"f","Alta Loma Dr."
"f","Alta Meadows"
"f","Alta Sierra"
"f","ALTA VISTA"
"f","ALTACENA"
"f","Altadena"
"f","Altadura"
"f","Al-Tahoe"
"f","Altamont"
"f","Altamont Pass"
"f","Altamont Pass Rd"
"f","Altamont Pass Road"
"f","Altaville"
"f","Altedena"
"f","Altitude"
"f","Alto"
"f","Alto Station"
"f","Alton"
"f","Alton and Portola"
"f","Alturas"
"f","Alturus"
"f","Alum Rock"
"f","Alum Rock Park"
"f","Alum Rock State Park"
"f","Aluras"
"f","Alvarado"
"f","Alvarado Canyon"
"f","Alvarado Canyon nr. La Mesa"
"f","Alvarado Salt Ponds"
"f","Alvarado Salt Works"
"f","Alvarado State Game Farm"
"f","Alviso"
"f","Alviso Canyon"
"f","Alviso Marsh"
"f","Alviso Marshes"
"f","Alviso Swamp"
"f","Alviso tws"
"f","Alvorado Canyon"
"f","Alvord"
"f","Amador"
"f","Amador City"
"f","Amador County"
"f","Amador Pines"
"f","Amador Valley"
"f","Amadore County"
"f","Amantes Camp"
"f","Amargo"
"f","Amargosa Riv."
"f","Amargosa River"
"f","Amargosa River and Willow Springs vic. China Ranch"
"f","Amaryo"
"f","Amber Drive"
"f","AMBOY"
"f","AMBOY CRATER"
"f","American Canyon"
"f","American Canyon Public Camp"
"f","American Canyon Public Campground"
"f","American Girl Mine"
"f","AMERICAN RIVER"
"f","American River near"
"f","Ames Valley"
"f","Amiso"
"f","Ampitheather"
"f","An ocean bluff near the mouth of the Santa Margarita River."
"f","Anacapa East Island"
"f","Anacapa I."
"f","Anacapa Id"
"f","Anacapa Id."
"f","ANACAPA IS"
"f","Anacapa Island"
"f","Anacapa Street"
"f","Anaheim"
"f","Anaheim City Park"
"f","Anaheim Hills"
"f","Anaheim Landing"
"f","Anaheim Memorial Hospital"
"f","Anaheim off Palos Verdes"
"f","Anaheim Rd"
"f","Anaheim Rd."
"f","Anaheim Slough"
"f","Anaheim ST."
"f","Anahiem Landing"
"f","Anchor Bay"
"f","AND 10 ofAugust"
"f","AND 540"
"f","AND corner St. A section"
"f","AND Highway 101"
"f","And On The Columbia River By Mr. Drayton"
"f","Anderson"
"f","Anderson Dry Lake"
"f","Anderson Flats"
"f","ANDERSON RIDGE"
"f","Anderson Road"
"f","Anderson Valley"
"f","Andersonia"
"f","Andrada"
"f","Andrade"
"f","ANDREAS CANYON"
"f","Andress Ca?on"
"f","Andrew Creek"
"f","Andrew Molera St Park"
"f","Andrus Island"
"f","Angel Island"
"f","ANGELES CAMP"
"f","Angeles Coast Hwy"
"f","Angeles Crest"
"f","Angeles Crest Highway"
"f","Angeles Crest Hiway"
"f","Angeles Crest Hwy"
"f","Angeles Crest Hwy 2"
"f","Angeles Crest Hwy."
"f","Angeles Crest Hyw"
"f","Angeles Forest Hwy"
"f","Angeles Fst"
"f","Angeles Mesa"
"f","Angeles Mt. Forest"
"f","ANGELES NAT FOR"
"f","ANGELES NAT FOREST"
"f","Angeles Nat. For."
"f","Angeles Nat. Forest"
"f","ANGELES NATIONAL FORE"
"f","ANGELES NATIONAL FOREST"
"f","Angeles National Forest 2 hwy east Chilao"
"f","ANGELES NATIONAL FOREST ANGELES CREST HIGHWAY"
"f","Angeles National Forest Bougquet Canyon"
"f","Angeles National Forest going to Big Pine"
"f","Angeles National Forrest"
"f","ANGELES NATL FOREST"
"f","Angeles Nat'l Forest"
"f","Angeles Natl Forest-Mount Pacifico"
"f","Angeles Nat'l Fst"
"f","Angeles Nat'l. Forest"
"f","Angeles Nat'l. Fst."
"f","Angelina Spring"
"f","Angels Camp"
"f","Angels Crest Highway"
"f","Angels Crest Hwy"
"f","Angels Gate"
"f","ANGELUS NAT'L FOREST"
"f","Angles Nat'l. Forest"
"f","ANGODONES DUNES"
"f","Angora"
"f","ANGORA LAKE"
"f","Anguin"
"f","Angwin"
"f","Animal Behavior Field Station"
"f","Annapolis"
"f","Annetta"
"f","Annette"
"f","ANNETTE RD"
"f","Ano Nuevo"
